hour_of_day,login_duration,failed_attempts,country_code,device_known,typing_speed_wpm,ip_reputation,logins_last_24h,time_since_last,label
17,2278.21,0,0,1,66.27,0,5,11.66,0
12,2729.87,0,0,1,42.01,0,5,18.09,0
20,1892.84,0,0,1,43.66,0,3,19.36,0
13,1237.27,2,1,1,59.03,0,4,8.05,0
13,1493.47,0,0,1,52.26,0,2,2.1,0
11,1439.76,0,0,1,42.51,0,4,18.15,0
9,1490.79,0,0,1,58.07,0,4,10.54,0
15,1846.63,0,0,0,60.34,0,4,8.56,0
11,2307.18,0,0,1,49.47,0,2,8.69,0
14,1505.92,0,0,1,53.14,1,1,19.42,0
10,2043.3,0,0,1,38.2,0,4,14.85,0
11,1233.51,0,0,1,80.87,0,4,17.47,0
12,1924.44,1,0,1,36.73,0,2,11.11,0
8,1342.79,0,0,1,47.49,0,2,8.81,0
12,1626.64,0,0,1,56.81,0,5,11.88,0
9,2229.73,0,0,1,53.65,0,1,2.48,0
9,2057.65,0,0,1,67.26,0,4,17.95,0
14,1963.63,1,0,1,60.94,0,2,17.19,0
14,2581.3,0,0,1,41.1,0,2,0.54,0
4,127.0,10,1,0,14.24,1,32,0.52,1
8,1405.68,0,0,1,63.82,0,1,20.47,0
18,1895.94,0,0,1,54.73,0,1,16.93,0
13,2274.46,0,0,1,48.61,0,1,6.59,0
9,1217.98,0,0,0,59.66,0,4,22.74,0
14,1996.81,0,0,1,51.64,0,4,3.37,0
12,714.95,0,0,1,55.42,0,5,20.0,0
16,1207.37,0,0,1,48.42,0,5,13.85,0
15,1123.09,0,0,1,62.35,0,5,4.06,0
12,2344.05,0,0,1,47.48,0,1,8.97,0
5,193.27,10,1,0,148.62,1,25,0.83,1
17,1442.59,0,0,1,55.07,0,3,23.48,0
13,1225.64,1,0,1,65.01,0,4,11.26,0
14,2316.51,0,0,0,32.15,0,3,6.2,0
9,1491.52,0,0,1,52.9,0,4,3.42,0
23,54.12,3,1,0,120.92,1,21,0.37,1
9,1372.3,0,0,1,55.63,0,5,11.47,0
9,1902.88,0,0,1,39.79,0,3,27.39,0
3,263.59,4,1,0,104.54,1,21,0.74,1
11,1513.19,0,1,1,49.98,0,3,11.48,0
12,1425.36,0,0,1,47.07,0,1,9.87,0
4,347.73,6,1,0,23.72,1,13,0.44,1
14,1968.28,0,0,1,43.46,0,5,0.85,0
17,1282.6,0,0,1,59.71,0,5,13.5,0
3,250.4,3,1,0,25.03,1,37,0.26,1
10,2269.1,1,0,1,46.71,0,5,3.02,0
12,1935.42,0,0,1,41.3,0,5,7.05,0
11,1887.12,1,0,1,54.97,0,4,15.68,0
15,1666.08,0,0,1,57.39,0,2,11.91,0
14,2187.12,0,0,1,68.84,0,4,15.48,0
8,1924.6,0,0,1,57.69,0,1,8.54,0
15,1475.79,0,0,1,62.98,0,3,24.33,0
16,1320.64,0,0,1,49.11,0,4,13.35,0
19,1686.07,0,0,1,83.4,0,1,15.62,0
12,1818.43,0,0,1,54.92,0,3,5.54,0
11,1620.58,0,0,1,42.46,0,4,9.08,0
12,1525.58,0,0,1,63.23,0,5,17.1,0
18,1925.27,0,0,1,52.87,0,5,12.94,0
11,2278.76,0,0,1,43.66,0,3,5.61,0
4,249.83,5,1,0,99.07,1,48,0.64,1
10,1832.43,1,0,1,62.26,0,3,18.16,0
15,1435.81,0,0,1,60.96,0,2,13.54,0
10,1734.34,1,0,0,58.64,0,2,10.89,0
10,1922.56,2,0,1,50.47,0,1,20.14,0
9,1001.79,1,0,1,61.86,0,4,14.01,0
14,1981.1,0,0,1,45.46,0,5,7.6,0
14,1210.35,0,0,1,48.15,0,1,14.59,0
8,1859.55,0,0,1,61.23,0,2,21.66,0
19,1495.85,0,0,1,52.5,0,2,24.79,0
10,1455.71,1,0,1,41.52,0,4,7.57,0
8,1916.38,0,0,1,64.25,0,3,5.79,0
16,2356.1,0,0,1,65.39,0,5,16.18,0
10,1321.88,1,0,1,50.48,0,2,19.31,0
15,2299.8,1,0,1,85.71,0,5,24.92,0
9,1986.57,0,0,1,70.63,0,4,16.1,0
11,2432.85,0,0,1,49.33,0,3,5.29,0
9,1595.94,0,0,1,62.78,0,1,22.63,0
1,184.4,6,1,0,11.48,1,26,0.64,1
4,299.32,7,1,1,18.83,1,49,0.37,1
13,1804.87,1,0,1,63.06,0,5,0.5,0
9,531.83,1,0,1,44.0,0,3,27.8,0
17,1456.15,0,0,1,58.04,0,4,11.73,0
23,169.51,5,1,0,114.15,1,10,0.27,1
12,1335.17,0,0,1,62.85,0,5,16.93,0
0,128.27,5,1,0,119.3,0,33,0.07,1
15,1259.0,1,0,1,43.53,0,2,9.34,0
9,1290.57,1,0,1,54.19,0,4,18.21,0
17,2338.49,0,1,1,52.36,0,1,8.91,0
10,1784.39,0,0,1,52.51,0,4,20.3,0
9,1182.75,0,0,1,47.05,1,3,15.09,0
11,1938.68,0,0,1,65.53,0,1,3.19,0
11,2008.51,0,0,1,46.47,0,3,12.27,0
17,2257.72,2,0,1,44.39,0,4,7.33,0
22,199.28,8,1,0,115.61,1,48,0.78,1
14,1534.63,0,0,1,42.0,0,3,14.72,0
11,2189.49,0,1,1,55.71,0,5,15.86,0
17,1389.57,2,0,1,53.23,0,5,8.92,0
2,234.98,5,1,0,136.52,1,29,0.4,1
13,1846.73,0,0,1,66.78,0,2,11.35,0
15,802.88,1,0,1,46.83,0,5,0.5,0
12,1922.1,1,1,1,48.67,0,3,4.94,0
19,1761.3,0,0,1,66.04,0,5,7.84,0
13,1020.18,0,0,1,52.56,0,4,8.83,0
4,163.53,6,1,0,17.61,1,21,0.67,1
16,1590.57,0,0,1,75.48,0,4,0.5,0
12,2041.24,0,0,1,53.51,0,1,8.72,0
8,2437.78,0,0,1,56.56,0,3,29.58,0
17,2273.7,1,0,1,49.31,0,3,9.64,0
5,117.33,6,0,1,8.86,1,46,0.01,1
11,1625.54,0,0,1,51.03,0,1,17.45,0
4,200.25,8,1,0,136.77,1,23,0.59,1
11,1929.19,0,0,1,68.3,0,1,7.1,0
9,1865.34,0,0,1,54.43,0,4,11.66,0
8,1459.38,1,0,1,35.67,0,4,10.74,0
14,2262.4,0,0,1,73.21,0,4,21.93,0
14,1785.47,0,0,0,55.18,0,4,16.34,0
17,1457.26,0,0,1,67.3,0,5,8.91,0
9,2371.54,0,1,1,59.27,0,4,20.05,0
9,1739.9,0,0,1,49.28,0,2,6.3,0
17,739.27,0,0,1,39.18,0,5,10.52,0
14,1589.04,1,0,1,72.65,0,2,16.17,0
15,2082.81,0,0,1,42.17,0,5,18.27,0
17,2156.83,0,0,1,61.61,0,2,14.39,0
15,2482.93,0,0,1,43.05,0,4,11.46,0
4,168.98,7,1,0,125.28,0,13,0.91,1
3,232.14,3,1,1,15.99,1,27,0.6,1
16,2259.87,1,0,1,62.92,0,2,9.26,0
9,2247.7,0,0,1,60.99,0,1,10.59,0
13,1288.39,0,0,1,48.45,0,5,14.51,0
12,2006.12,0,0,1,52.88,0,1,12.92,0
7,1563.59,0,0,1,55.85,0,2,15.95,0
10,1523.06,0,0,1,48.72,0,1,16.32,0
12,2322.43,2,0,1,77.45,0,5,7.44,0
12,1420.42,1,0,1,47.0,0,1,24.49,0
11,1222.56,0,0,1,83.22,0,1,9.41,0
10,2380.85,0,0,1,71.54,0,4,9.37,0
10,1929.61,0,0,1,52.6,0,3,1.35,0
2,85.02,6,1,0,103.78,0,47,0.01,1
8,2947.36,0,0,0,43.7,0,4,8.56,0
18,1191.07,0,0,1,47.95,0,2,16.55,0
14,1709.16,1,0,1,48.2,0,3,19.53,0
13,2190.12,0,0,1,68.31,0,1,15.58,0
12,2290.81,1,0,1,65.5,0,3,15.27,0
15,2202.86,1,0,1,43.19,0,4,7.83,0
10,1800.92,0,0,1,47.18,0,1,22.24,0
9,1858.77,0,0,1,68.79,0,5,15.96,0
17,1749.39,0,0,1,46.62,0,5,3.26,0
15,1465.58,0,0,1,53.18,0,3,10.64,0
8,1746.8,0,0,1,60.23,0,5,18.9,0
14,2172.97,0,0,1,44.72,1,3,17.62,0
19,2073.33,0,0,1,47.33,0,5,8.87,0
3,76.13,9,1,0,11.07,1,36,0.27,1
11,2323.78,1,0,1,78.39,0,5,8.73,0
8,2128.06,0,0,1,61.2,0,5,18.21,0
16,2200.65,0,0,1,68.75,0,4,19.81,0
13,992.03,0,0,1,66.65,0,4,20.54,0
7,2239.39,0,0,1,46.76,0,3,1.06,0
4,99.48,5,1,0,14.75,1,19,0.6,1
16,1604.95,0,0,1,74.55,0,3,17.06,0
14,2447.52,0,0,1,63.03,0,4,6.54,0
16,1403.32,0,0,1,57.78,0,5,11.92,0
16,1495.27,1,0,1,48.78,0,3,16.5,0
10,2428.96,1,0,1,51.35,0,2,3.98,0
12,1225.5,1,0,1,42.56,0,5,9.13,0
11,1542.26,1,0,0,76.92,0,2,10.93,0
17,1897.25,2,0,1,44.62,0,4,14.88,0
14,2333.02,0,0,1,53.69,0,1,2.36,0
8,1552.35,1,0,1,53.72,0,5,13.48,0
18,1209.23,1,0,1,55.8,0,4,16.68,0
9,1045.55,0,0,1,51.13,0,3,0.5,0
13,2443.51,0,0,1,51.66,1,5,23.19,0
9,1484.26,0,0,1,63.57,0,3,3.92,0
17,2091.41,1,0,1,50.72,0,4,16.07,0
12,2057.84,0,0,1,51.81,0,1,25.71,0
15,1649.75,0,0,1,55.04,0,5,10.77,0
9,2006.25,0,0,1,51.61,0,4,16.38,0
10,2002.29,0,0,1,63.18,0,2,10.85,0
10,1919.86,0,0,1,64.46,0,3,18.74,0
16,2151.59,0,0,1,70.52,0,1,12.69,0
18,1845.26,0,0,1,56.7,0,4,14.07,0
12,1874.34,0,0,1,40.43,0,4,10.99,0
17,2420.5,0,0,1,55.32,0,5,14.13,0
10,2093.22,0,0,1,53.92,0,2,17.73,0
15,1638.68,0,0,1,73.72,0,4,9.07,0
9,2178.35,0,0,1,53.0,0,3,8.71,0
13,1726.97,1,0,1,61.29,0,4,7.73,0
15,1795.39,0,0,1,50.02,0,3,5.06,0
10,2616.83,2,0,1,29.46,0,2,4.99,0
14,2155.61,1,0,1,57.01,0,5,15.52,0
10,1955.35,0,0,1,66.03,0,4,13.02,0
13,2100.35,0,0,1,53.11,0,3,15.16,0
13,1939.44,1,0,1,47.5,0,1,4.95,0
17,2475.68,0,0,1,57.89,0,3,16.95,0
15,873.54,0,1,1,44.04,0,3,4.65,0
8,931.37,0,0,1,60.79,0,2,5.34,0
13,2251.11,0,0,1,39.11,0,2,6.83,0
9,1419.62,2,0,1,64.63,0,4,9.46,0
20,1750.75,0,0,1,62.28,0,3,26.74,0
10,1867.22,0,0,1,48.0,0,2,12.04,0
23,188.03,4,1,0,12.54,1,14,0.01,1
13,1543.55,0,0,1,54.13,0,1,14.63,0
8,1906.25,0,0,1,59.52,0,1,15.82,0
16,2117.53,0,0,1,57.25,0,1,10.17,0
12,2214.44,0,0,1,61.57,0,3,18.66,0
12,1798.89,0,0,1,40.14,0,5,3.6,0
15,1483.64,1,0,1,59.1,0,4,14.31,0
10,1994.52,0,0,1,56.69,0,2,12.75,0
14,1271.06,2,0,1,53.84,0,1,21.54,0
8,1710.06,1,0,1,51.92,0,5,9.19,0
14,2120.28,1,0,1,47.28,0,2,9.19,0
14,1724.86,0,0,1,64.05,0,3,8.62,0
10,1575.26,0,0,1,61.87,0,2,14.93,0
22,238.29,4,1,0,9.31,0,42,0.49,1
8,2138.75,0,0,1,40.1,0,4,10.43,0
9,1637.02,0,0,1,47.55,0,5,14.01,0
9,1748.94,1,0,0,64.16,0,4,12.79,0
13,1748.54,0,0,1,60.11,0,3,9.04,0
17,1923.96,0,0,1,51.11,0,5,0.9,0
9,929.17,0,0,1,59.63,0,1,10.1,0
11,1789.5,0,0,1,69.64,0,3,20.29,0
12,2345.35,0,0,1,45.96,0,3,13.16,0
13,1267.02,0,0,1,48.18,0,3,4.5,0
15,2178.72,0,0,0,62.27,0,2,18.09,0
12,2070.05,0,0,1,75.78,0,3,11.28,0
13,1310.84,0,0,1,53.67,0,2,15.04,0
12,1935.34,0,0,1,48.28,0,2,0.5,0
21,2119.14,0,0,1,57.83,0,3,23.07,0
12,1345.19,0,0,1,67.59,0,5,9.69,0
0,142.71,3,1,0,18.55,0,48,0.69,1
9,2205.05,0,0,1,53.64,0,2,8.12,0
17,1783.48,1,0,1,64.35,0,4,2.66,0
12,2338.63,0,0,1,54.35,0,1,6.79,0
4,206.24,3,1,0,12.57,1,12,0.38,1
3,192.92,3,1,0,113.8,1,40,0.01,1
2,66.01,6,1,1,20.47,0,36,0.39,1
10,1696.78,0,0,1,57.28,0,1,7.35,0
13,1819.0,1,0,1,36.55,0,2,14.78,0
8,1556.8,0,0,1,47.09,0,5,14.64,0
7,1407.47,0,0,1,55.63,0,1,18.94,0
14,1857.73,0,0,1,48.33,0,4,7.77,0
12,1481.15,0,0,1,74.28,0,5,10.92,0
12,1525.19,0,0,0,47.82,0,2,14.72,0
16,1980.83,0,0,1,60.42,0,1,13.29,0
11,1788.31,0,0,1,51.62,0,3,3.59,0
16,2103.53,1,0,0,44.83,0,2,20.61,0
12,2467.97,0,0,1,40.77,0,5,18.89,0
10,2183.01,0,0,1,58.32,0,4,10.32,0
12,2072.09,0,0,1,61.65,0,2,17.5,0
16,804.87,0,0,1,60.89,0,4,18.67,0
14,1655.06,1,0,1,63.6,0,4,6.45,0
22,235.84,5,1,0,10.99,1,28,0.79,1
14,1794.68,0,0,1,53.38,0,5,7.03,0
21,1791.19,0,0,1,54.94,0,3,15.96,0
21,1839.13,0,0,1,59.63,0,4,14.04,0
11,1714.37,0,1,1,48.03,0,1,18.67,0
3,67.25,7,1,0,127.52,1,22,0.26,1
11,1889.31,0,0,1,64.41,0,1,0.5,0
9,1774.57,0,0,1,57.81,0,1,3.39,0
4,237.84,6,1,0,12.01,0,42,0.89,1
11,1090.41,0,0,1,49.1,0,2,15.57,0
18,1127.65,0,0,1,68.7,0,4,21.17,0
12,1189.13,0,1,1,46.81,0,2,16.09,0
12,1304.16,0,0,1,50.05,0,4,10.12,0
15,1702.78,0,0,1,64.48,0,4,10.96,0
17,2028.2,0,0,1,47.7,0,5,22.72,0
8,1591.15,0,0,1,57.94,0,2,6.71,0
22,396.11,4,1,0,9.66,1,32,0.47,1
17,1844.55,0,0,1,74.39,0,1,8.63,0
11,1518.11,1,0,1,53.2,0,1,8.94,0
11,1316.9,0,0,1,58.39,0,4,12.89,0
9,1670.37,1,0,1,55.55,0,1,0.5,0
12,1890.67,0,0,1,51.97,0,4,9.97,0
10,1884.2,1,0,1,68.52,0,4,8.26,0
9,1048.0,0,0,1,60.5,0,3,6.48,0
8,2228.15,0,0,1,50.09,0,2,4.54,0
9,2455.34,0,0,1,74.96,0,5,16.08,0
9,1398.28,0,0,1,60.96,0,2,10.81,0
12,1329.22,0,0,1,54.66,0,2,12.64,0
11,2089.13,0,0,1,35.82,0,2,16.5,0
12,1046.74,1,0,1,58.27,0,3,17.94,0
11,2054.93,0,0,1,55.14,0,4,17.64,0
4,177.74,4,1,0,14.1,0,21,0.32,1
13,1564.29,0,0,1,37.44,0,5,11.9,0
17,1425.76,0,0,1,34.23,0,3,16.2,0
13,1902.95,1,0,1,48.37,0,5,2.69,0
14,1509.3,0,0,1,48.87,0,4,5.18,0
1,175.87,10,1,0,143.2,1,36,0.48,1
12,1226.48,0,0,1,35.89,0,4,11.52,0
7,1943.34,0,0,1,51.72,0,2,8.96,0
11,1286.25,0,0,1,66.15,0,4,25.83,0
13,979.86,0,0,1,54.28,0,2,13.01,0
11,1992.3,2,0,1,52.73,0,2,18.47,0
9,1712.45,0,1,1,57.81,0,5,11.56,0
13,1517.69,1,0,1,59.0,0,5,8.83,0
10,1736.26,0,0,0,51.83,0,3,16.64,0
17,1902.9,0,0,1,61.0,0,2,11.34,0
10,1432.81,0,0,1,56.0,0,5,16.41,0
16,1504.78,0,0,1,49.55,0,5,16.31,0
14,1660.22,0,0,1,68.69,0,1,9.26,0
15,1407.08,0,0,1,69.62,0,2,1.14,0
15,1557.4,0,0,1,75.36,0,2,1.14,0
11,1956.48,0,0,1,63.89,0,2,14.12,0
2,131.04,5,1,0,11.47,1,31,0.14,1
13,1548.05,0,1,1,62.68,0,2,17.34,0
13,2202.69,0,0,1,54.93,0,3,16.55,0
11,2486.36,0,0,1,56.8,0,4,0.94,0
5,349.83,3,1,0,113.12,1,13,0.1,1
10,1586.1,0,0,1,48.45,0,5,20.41,0
14,1616.09,1,0,1,57.87,0,4,7.24,0
11,1712.13,0,0,1,64.37,0,4,14.37,0
13,1363.92,1,0,0,53.87,0,5,8.24,0
19,2066.51,0,0,0,60.76,0,1,14.31,0
21,1980.39,1,0,1,49.08,0,3,8.81,0
13,1547.34,0,0,1,47.88,1,2,3.99,0
17,1328.78,0,0,1,60.56,0,5,13.45,0
14,1930.74,0,0,1,47.96,0,5,11.39,0
17,1915.67,0,0,1,53.79,0,4,10.32,0
16,1298.6,0,0,1,38.88,0,5,8.25,0
18,1385.54,0,0,1,75.71,0,5,21.55,0
15,1621.74,0,0,1,47.13,0,5,0.5,0
15,2012.27,1,0,1,68.77,0,4,1.8,0
11,1518.52,0,0,1,60.56,0,2,18.11,0
13,3060.82,0,0,1,52.56,0,2,18.69,0
5,180.23,4,1,0,151.72,1,17,0.57,1
12,1777.04,0,0,1,65.24,0,2,15.91,0
2,187.24,8,1,0,9.7,1,16,0.86,1
13,1424.3,0,1,1,56.91,0,3,12.66,0
16,1899.82,0,0,1,69.74,0,2,25.3,0
15,1705.63,0,0,1,63.47,0,3,17.08,0
16,1868.9,0,0,0,63.57,0,3,12.45,0
7,1150.65,0,0,1,59.23,0,3,4.28,0
14,1553.12,1,0,1,67.61,0,3,13.43,0
9,1387.21,0,0,1,44.97,0,3,4.84,0
12,2079.48,0,0,1,45.76,0,1,10.69,0
10,1807.84,0,0,1,46.19,0,5,12.78,0
11,2021.36,0,0,1,45.91,0,2,4.78,0
14,2490.49,1,0,1,62.84,0,1,6.59,0
18,1556.71,0,0,1,29.8,0,2,20.72,0
14,1500.48,0,0,1,57.81,0,4,18.24,0
14,1653.73,1,0,1,46.59,0,4,12.34,0
10,2236.84,0,0,1,60.13,0,5,10.61,0
16,1533.72,0,0,1,52.87,0,5,9.42,0
22,73.77,3,1,0,97.33,0,28,0.48,1
14,1841.14,0,0,0,36.24,0,4,9.07,0
11,1745.08,0,0,1,59.0,0,1,6.09,0
9,1579.1,0,0,1,70.68,0,5,12.06,0
15,2056.22,0,0,1,51.6,0,1,1.58,0
7,1149.78,0,0,1,56.53,0,4,16.18,0
2,114.94,5,1,0,134.35,0,39,0.41,1
8,1797.18,0,0,1,49.25,0,1,7.07,0
15,1641.51,0,0,1,38.96,0,4,8.69,0
16,1608.94,0,0,1,67.11,0,5,12.87,0
1,243.44,3,1,0,94.96,1,15,0.96,1
8,1389.7,0,0,1,72.62,0,3,2.97,0
10,730.17,0,0,1,45.81,0,2,15.49,0
19,1783.48,0,0,1,49.89,0,3,10.29,0
12,1952.97,0,0,1,57.75,0,2,11.69,0
16,1369.33,0,1,1,55.63,0,2,13.87,0
12,1389.65,0,0,1,48.24,1,1,12.09,0
11,1982.93,0,0,1,53.17,0,5,14.73,0
11,1628.15,0,0,1,31.72,0,2,4.92,0
9,1780.76,0,0,0,53.51,0,4,11.93,0
4,108.74,3,0,0,11.01,1,34,0.45,1
15,1967.28,1,0,1,51.59,0,1,13.27,0
10,2457.42,0,0,0,56.69,0,1,21.75,0
23,312.32,7,1,0,130.17,1,19,0.3,1
15,1742.7,0,0,1,37.45,0,4,20.61,0
16,2240.53,0,0,1,68.53,0,4,10.9,0
10,1653.8,0,1,1,43.82,0,5,15.19,0
13,1671.19,1,0,1,54.36,0,1,4.4,0
7,1878.19,0,0,1,52.17,0,4,11.2,0
10,1286.17,0,0,1,58.1,0,4,12.23,0
9,1968.62,1,0,1,52.05,0,3,18.83,0
12,1545.84,1,0,1,43.0,0,3,13.54,0
8,1650.93,0,0,1,43.4,0,3,19.76,0
16,1656.87,0,0,1,55.04,0,5,17.25,0
18,1359.09,0,0,1,50.14,0,5,10.8,0
12,2043.81,0,0,1,59.63,0,2,16.28,0
3,400.21,3,0,0,10.95,0,47,0.22,1
9,1915.49,0,0,1,51.99,0,2,9.22,0
11,1750.66,1,0,1,68.23,0,3,15.96,0
12,2234.55,0,0,1,47.88,0,3,11.79,0
11,1711.01,0,0,1,55.64,0,2,17.53,0
17,1738.44,0,0,1,47.2,0,2,7.37,0
11,1465.23,0,1,1,49.89,0,4,11.91,0
12,2357.38,0,1,1,49.39,0,4,11.93,0
12,1618.18,0,0,1,41.19,0,5,3.49,0
13,1512.77,0,0,1,58.96,0,1,4.1,0
12,2042.24,0,0,1,68.13,0,5,0.5,0
14,1995.7,0,0,1,54.31,0,2,17.28,0
4,10.0,8,1,0,126.77,0,12,0.53,1
10,2110.41,0,0,1,75.87,0,4,14.88,0
14,1866.66,0,0,1,56.79,0,1,17.1,0
16,1644.66,0,0,1,46.41,0,4,9.88,0
9,2382.17,0,0,1,61.8,0,3,18.1,0
9,1823.35,0,0,1,55.75,0,4,2.92,0
19,1877.38,0,0,1,32.8,0,2,9.57,0
13,802.69,0,0,1,47.3,0,1,17.33,0
18,2082.43,0,0,1,48.82,0,5,12.19,0
16,1781.63,2,0,1,64.82,0,4,20.61,0
8,1700.37,0,0,1,47.45,0,2,18.2,0
10,1776.51,0,0,1,49.15,0,2,12.2,0
10,2193.54,0,0,1,58.84,0,5,15.2,0
18,1945.59,0,0,1,35.81,0,1,11.38,0
13,1859.74,1,0,0,70.2,0,5,17.16,0
14,1130.21,1,0,1,55.54,0,2,17.94,0
14,2176.47,0,0,1,51.15,0,2,18.49,0
14,1959.79,1,0,0,53.59,0,1,9.76,0
17,1487.2,0,0,1,57.04,0,4,6.9,0
19,1942.5,0,0,1,56.32,0,2,4.52,0
17,1280.31,0,1,1,54.55,0,4,18.21,0
10,1754.61,0,0,1,63.36,0,2,18.36,0
11,1877.35,0,0,1,56.71,0,2,5.38,0
23,224.34,5,1,0,13.35,0,31,0.42,1
9,1540.25,0,0,1,60.86,0,1,9.16,0
13,1975.79,0,0,1,40.87,0,1,3.56,0
9,1774.37,0,0,1,81.65,0,3,11.95,0
11,1897.15,0,0,1,69.17,0,1,13.45,0
18,1900.53,0,0,1,63.01,0,3,10.77,0
23,266.14,4,1,0,117.94,0,25,0.01,1
3,188.39,3,1,0,11.59,1,30,0.64,1
12,1317.19,0,0,1,70.77,0,5,18.74,0
8,1926.54,0,0,1,65.31,0,2,20.37,0
8,1998.48,0,0,1,50.61,0,2,11.89,0
21,1355.37,1,0,1,42.42,0,2,11.3,0
10,1652.89,2,0,1,46.8,0,2,9.36,0
15,1250.47,0,0,1,50.32,0,5,23.28,0
9,1754.75,1,0,1,68.6,0,3,7.89,0
15,1855.95,0,0,1,62.21,0,4,13.24,0
11,1173.74,0,0,1,51.58,0,2,12.98,0
13,2101.98,0,0,1,52.53,0,3,18.87,0
11,1419.07,0,0,1,59.17,0,1,5.09,0
10,1844.72,0,0,1,33.18,0,1,22.18,0
4,191.4,5,1,0,126.2,0,19,0.73,1
4,266.72,3,1,0,117.81,0,30,0.29,1
10,1747.15,0,0,1,51.74,0,5,12.1,0
12,1818.4,0,0,1,50.72,0,2,10.84,0
18,1870.48,0,0,1,61.88,0,3,12.1,0
17,1493.58,0,0,1,62.27,0,2,19.18,0
11,1677.82,0,0,1,58.66,0,2,17.74,0
8,1806.27,1,0,1,60.06,0,1,15.41,0
13,1543.33,0,0,1,56.21,0,3,21.13,0
13,1907.14,0,0,1,60.25,0,3,18.91,0
7,2046.39,0,0,1,38.02,0,1,10.54,0
7,2224.04,0,0,1,37.65,0,5,3.79,0
12,2126.2,0,0,1,53.08,0,1,7.29,0
10,2522.88,0,0,1,70.29,0,3,9.44,0
12,1322.32,1,0,1,68.46,0,1,16.86,0
19,1633.61,1,1,1,56.6,0,1,22.02,0
8,2144.57,0,0,1,46.5,0,1,5.83,0
15,2309.09,0,0,0,49.8,0,2,13.27,0
9,2348.04,0,0,1,47.66,0,2,4.88,0
13,1299.52,0,0,1,46.02,0,4,15.9,0
12,2796.87,0,0,1,64.27,0,1,17.59,0
14,1237.21,2,0,1,46.97,0,5,9.63,0
13,2583.93,0,0,1,55.56,0,2,16.94,0
17,1779.0,0,0,1,62.6,0,5,17.2,0
19,1196.58,0,0,1,58.95,0,1,9.81,0
14,2374.53,0,0,1,61.02,0,3,5.9,0
11,1518.84,0,0,0,53.17,0,3,3.53,0
7,2133.9,0,0,1,40.3,0,3,13.66,0
15,2576.49,0,0,1,63.71,0,2,9.63,0
14,980.19,0,0,1,46.2,0,5,9.31,0
22,14.59,3,1,0,140.83,0,45,0.53,1
14,2129.64,0,0,1,62.99,0,3,10.26,0
17,1934.39,0,0,1,47.74,0,2,10.89,0
16,2379.53,0,0,1,53.68,0,1,12.4,0
12,2369.85,2,0,1,49.19,0,1,15.05,0
11,1327.21,0,0,1,56.21,0,3,21.41,0
13,1552.74,0,0,1,43.35,0,4,13.82,0
9,1680.85,0,0,1,45.1,0,5,21.79,0
3,66.72,3,1,0,15.7,1,18,1.17,1
13,596.95,0,0,1,59.66,0,1,12.65,0
8,1875.12,0,0,1,51.38,0,5,18.15,0
9,2058.36,2,0,1,63.02,0,3,6.8,0
16,1489.65,1,0,1,48.85,0,4,11.8,0
12,2388.41,0,0,1,51.29,0,2,21.43,0
12,1979.79,0,0,1,44.89,0,4,13.83,0
13,1187.39,1,0,1,66.62,0,1,16.97,0
14,1983.12,0,0,1,68.43,0,2,11.17,0
8,1714.02,0,0,1,56.57,0,2,16.67,0
23,178.51,5,1,0,105.86,1,15,0.3,1
9,1677.59,0,0,1,28.85,0,3,21.53,0
9,2465.49,0,0,1,56.05,0,1,19.84,0
22,223.25,5,1,0,22.67,1,14,0.01,1
17,1508.73,0,0,1,53.7,0,4,16.62,0
10,1556.6,0,0,1,77.13,0,5,5.29,0
10,2031.57,0,0,1,44.36,0,3,12.01,0
17,2277.84,0,0,1,57.47,0,1,19.53,0
13,1763.26,2,0,1,44.44,0,2,18.39,0
12,1645.38,1,0,1,54.37,0,4,17.08,0
14,1864.24,0,0,0,63.68,0,3,19.31,0
10,1975.78,0,0,1,53.85,0,2,16.81,0
12,1859.24,0,0,1,64.61,0,2,2.18,0
21,1416.97,0,0,1,46.28,0,1,18.46,0
21,1488.25,0,0,1,78.31,0,4,19.23,0
20,1202.1,1,0,1,73.04,0,5,9.56,0
9,1879.84,0,0,1,46.69,0,2,7.54,0
16,1414.12,0,0,1,50.95,0,4,12.17,0
12,2152.03,0,0,1,64.51,0,2,14.13,0
12,1959.6,0,0,1,50.62,0,5,7.53,0
14,1916.39,0,0,1,62.15,0,3,13.93,0
18,2023.49,0,0,1,63.2,0,5,13.98,0
8,2012.8,1,0,1,77.11,0,5,14.53,0
13,1321.28,0,0,1,57.9,0,2,13.47,0
15,2302.14,0,0,1,44.67,0,3,9.79,0
10,2001.71,0,0,1,72.42,0,3,20.74,0
12,1590.14,0,0,1,53.03,0,1,19.65,0
12,1672.9,2,0,1,67.03,0,3,28.6,0
15,1948.08,0,0,1,47.84,0,5,13.47,0
10,1667.96,1,0,1,60.68,0,5,14.22,0
22,211.77,3,1,0,115.95,1,22,0.26,1
12,1390.7,0,0,1,55.76,0,3,10.43,0
17,2312.38,0,0,1,55.12,0,3,2.42,0
10,1682.93,0,0,1,62.56,0,4,16.37,0
8,1721.84,0,0,1,39.4,0,2,9.15,0
14,1966.72,0,0,1,54.4,0,5,19.82,0
12,2399.24,0,0,1,50.73,0,3,8.3,0
13,1876.37,1,0,1,47.97,0,2,32.07,0
